_id;cui;label;pmid;title
5bad0f0c4bca051b24276617;C0002395;Alzheimer's Disease;21939756;Natural substances and Alzheimer's disease: from preclinical studies to evidence based medicine.
5bad0fb94bca051b2427a755;C0750901;Alzheimer Disease, Early Onset;24721821;Medial temporal atrophy in early and late-onset Alzheimer's disease.
5bad0e874bca051b2426fda1;C0002395;Alzheimer's Disease;8039725;Alzheimer's disease: a comprehensive approach to patient management.
5bad0e7c4bca051b2426e858;C0002395;Alzheimer's Disease;18525293;Early-onset Alzheimer disease in an Italian family with presenilin-1 double mutation E318G and G394V.
5bad0fb84bca051b2427a681;C0750901;Alzheimer Disease, Early Onset;11817902;Increased expression of presenilin 2 inhibits protein synthesis.
5bad0fd34bca051b2427af09;C0276496;Familial Alzheimer Disease (FAD);8584202;A serine protease in Alzheimer's disease cells cleaves a 16K-peptide with flanking residues upstream to beta-amyloid-N-terminus as natural substrate.
5bad0fc24bca051b2427a9ca;C0494463;Alzheimer Disease, Late Onset;17522443;The involvement of lipid radical cycles and the adenine nucleotide translocator in neurodegenerative diseases.
5bad0eb74bca051b2427310a;C0002395;Alzheimer's Disease;15974900;Atorvastatin therapy lowers circulating cholesterol but not free radical activity in advance of identifiable clinical benefit in the treatment of mild-to-moderate AD.
5bad0fba4bca051b2427a79a;C0750901;Alzheimer Disease, Early Onset;28421896;Anosognosia and Its Relation to Psychiatric Symptoms in Early-Onset Alzheimer Disease.
5bad0e954bca051b24270fda;C0002395;Alzheimer's Disease;10456692;Metabolism and disposition of GTS-21, a novel drug for Alzheimer's disease.
5bad0ea44bca051b24271f29;C0002395;Alzheimer's Disease;12146796;Intraneuronal APP/A beta trafficking and plaque formation in beta-amyloid precursor protein and presenilin-1 transgenic mice.
5bad0e834bca051b2426f691;C0002395;Alzheimer's Disease;1795349;The health effects of aluminium--a review.
5bad0fd34bca051b2427aebd;C0276496;Familial Alzheimer Disease (FAD);1463589;Molecular biology of Alzheimer's amyloid--Dutch variant.
5bad0f4e4bca051b242782e4;C0002395;Alzheimer's Disease;25258048;COB231 targets amyloid plaques in post-mortem human brain tissue and in an Alzheimer mouse model.
5bad0fb84bca051b2427a6e3;C0750901;Alzheimer Disease, Early Onset;18403054;PSEN1 polymorphisms alter the rate of cognitive decline in sporadic Alzheimer's disease patients.
5bad0fb74bca051b2427a54b;C0750901;Alzheimer Disease, Early Onset;2618578;White matter low attenuation on computed tomography in Alzheimer's disease and vascular dementia--diagnostic and pathogenetic aspects.
5bad0fc14bca051b2427a938;C0494463;Alzheimer Disease, Late Onset;2618578;White matter low attenuation on computed tomography in Alzheimer's disease and vascular dementia--diagnostic and pathogenetic aspects.
5bad0ea14bca051b24271cb9;C0002395;Alzheimer's Disease;12360853;[Epidemiological studies on aging in France: from the PAQUID study to the Three-City study].
5bad0fb74bca051b2427a5e2;C0750901;Alzheimer Disease, Early Onset;9073509;Analysis of the 5' sequence, genomic structure, and alternative splicing of the presenilin-1 gene (PSEN1) associated with early onset Alzheimer disease.
5bad0fac4bca051b2427a1e8;C0011265;Presenile dementia;6929549;Crystalline ribosomes are present in brains from senile humans.
5bad0fd34bca051b2427af3d;C0276496;Familial Alzheimer Disease (FAD);9181359;No association or linkage between an intronic polymorphism of presenilin-1 and sporadic or late-onset familial Alzheimer disease.
5bad0ee24bca051b24274fdb;C0002395;Alzheimer's Disease;20077983;Therapeutic conversation to improve mood in nursing home residents with Alzheimer's disease.
5bad0f954bca051b24279b94;C0002395;Alzheimer's Disease;28655337;Long-term cognitive outcome of Alzheimer’s disease and dementia with Lewy bodies: dual disease is worse
5bad0fd34bca051b2427af79;C0276496;Familial Alzheimer Disease (FAD);9804121;Familial Alzheimer's disease genes in Japanese.
5bad0fb84bca051b2427a65a;C0750901;Alzheimer Disease, Early Onset;11104755;Substitution of a glycogen synthase kinase-3beta phosphorylation site in presenilin 1 separates presenilin function from beta-catenin signaling.
5bad0fd34bca051b2427afed;C0276496;Familial Alzheimer Disease (FAD);11104755;Substitution of a glycogen synthase kinase-3beta phosphorylation site in presenilin 1 separates presenilin function from beta-catenin signaling.
5bad0f2a4bca051b242773a8;C0002395;Alzheimer's Disease;23803634;[Current concepts in vascular dementia].
5bad0fb74bca051b2427a51b;C0750901;Alzheimer Disease, Early Onset;10940679;Frontotemporal dementia can be distinguished from Alzheimer's disease and subcortical white matter dementia by an anterior-to-posterior rCBF-SPET ratio.
5bad0fc14bca051b2427a92c;C0494463;Alzheimer Disease, Late Onset;10940679;Frontotemporal dementia can be distinguished from Alzheimer's disease and subcortical white matter dementia by an anterior-to-posterior rCBF-SPET ratio.
5bad0e8b4bca051b242703a5;C0002395;Alzheimer's Disease;9044299;The role of the Maillard reaction in other pathologies: Alzheimer's disease.
5bad0fd34bca051b2427af27;C0276496;Familial Alzheimer Disease (FAD);9044299;The role of the Maillard reaction in other pathologies: Alzheimer's disease.
5bad0ebb4bca051b2427340e;C0002395;Alzheimer's Disease;16807525;CSF-studies in neuropsychiatric disorders.
5bad0ee14bca051b24274f95;C0002395;Alzheimer's Disease;19776304;Neuroimaging correlates of apathy and depression in Alzheimer's disease.
5bad0ea94bca051b242723cb;C0002395;Alzheimer's Disease;14646594;Identification of amyloid beta-peptide responsive genes by cDNA microarray technology: involvement of RTP801 in amyloid beta-peptide toxicity.
5bad0e9d4bca051b242718a9;C0002395;Alzheimer's Disease;11783035;[Drug treatment of Alzheimer's disease].
5bad0ed04bca051b2427443e;C0002395;Alzheimer's Disease;19017784;Presenilin-1 gene intronic polymorphism and late-onset Alzheimer's disease.
5bad0fd34bca051b2427ae63;C0276496;Familial Alzheimer Disease (FAD);18803154;[Analysis of intrusive errors in a memory test as possible pre-clinical marker of familial Alzheimer disease, in E280A presenilin-1 mutation carrier].
5bad0e8b4bca051b2427040d;C0002395;Alzheimer's Disease;8886266;Phosphorylation of native and truncated isoforms of protein tau by the double-stranded DNA-dependent protein kinase (DNA-PK) shows that the primary phosphorylation sites are localized between amino acid residues 212-231 of the longest tau.
5bad0fb94bca051b2427a713;C0750901;Alzheimer Disease, Early Onset;21394705;[Early onset Alzheimer's disease - diagnosis, therapy and management].
5bad0fb74bca051b2427a541;C0750901;Alzheimer Disease, Early Onset;2452738;Acute-phase proteins in Alzheimer's disease.
5bad0e9a4bca051b242715f0;C0002395;Alzheimer's Disease;10796655;Thiamine for Alzheimer's disease.
5bad0fb94bca051b2427a747;C0750901;Alzheimer Disease, Early Onset;25253696;Molecular mechanisms of Alzheimer disease protection by the A673T allele of amyloid precursor protein.
5bad0ea84bca051b24272316;C0002395;Alzheimer's Disease;12972252;Mixtures of wild-type and a pathogenic (E22G) form of Abeta40 in vitro accumulate protofibrils, including amyloid pores.
5bad0fd44bca051b2427b03c;C0276496;Familial Alzheimer Disease (FAD);12972252;Mixtures of wild-type and a pathogenic (E22G) form of Abeta40 in vitro accumulate protofibrils, including amyloid pores.
5bad0f4a4bca051b24278137;C0002395;Alzheimer's Disease;25496873;Carriers of a common variant in the dopamine transporter gene have greater dementia risk, cognitive decline, and faster ventricular expansion.
5bad0e7d4bca051b2426ea83;C0002395;Alzheimer's Disease;7095671;Two autopsy cases of Pick's disease with neurofibrillary tangles.
5bad0fac4bca051b2427a1f2;C0011265;Presenile dementia;7095671;Two autopsy cases of Pick's disease with neurofibrillary tangles.
5bad0f684bca051b24278c97;C0002395;Alzheimer's Disease;26303663;SORL1 rare variants: a major risk factor for familial early-onset Alzheimer's disease.
5bad0fba4bca051b2427a776;C0750901;Alzheimer Disease, Early Onset;26303663;SORL1 rare variants: a major risk factor for familial early-onset Alzheimer's disease.
5bad0f364bca051b242778b9;C0002395;Alzheimer's Disease;25056803;Microglia as a critical player in both developmental and late-life CNS pathologies.
5bad0fc24bca051b2427aa38;C0494463;Alzheimer Disease, Late Onset;25056803;Microglia as a critical player in both developmental and late-life CNS pathologies.
5bad0fd54bca051b2427b121;C0276496;Familial Alzheimer Disease (FAD);21994399;MicroRNA-137/181c regulates serine palmitoyltransferase and in turn amyloid β, novel targets in sporadic Alzheimer's disease.
5bad0fd34bca051b2427af60;C0276496;Familial Alzheimer Disease (FAD);9452432;The proteolytic fragments of the Alzheimer's disease-associated presenilin-1 form heterodimers and occur as a 100-150-kDa molecular mass complex.
5bad0ea24bca051b24271d03;C0002395;Alzheimer's Disease;12325085;Alzheimer's second patient: Johann F. and his family.
5bad0fad4bca051b2427a242;C0011265;Presenile dementia;12325085;Alzheimer's second patient: Johann F. and his family.
5bad0fd34bca051b2427af4e;C0276496;Familial Alzheimer Disease (FAD);9171327;Cerebellar pathology in sporadic and familial Alzheimer's disease including APP 717 (Val-->Ile) mutation cases: a morphometric investigation.
5bad0e7d4bca051b2426e9f4;C0002395;Alzheimer's Disease;899720;EEG in presenile dementia related to cerebral blood flow and autopsy findings.
5bad0fac4bca051b2427a1e0;C0011265;Presenile dementia;899720;EEG in presenile dementia related to cerebral blood flow and autopsy findings.
5bad0e904bca051b24270a77;C0002395;Alzheimer's Disease;9450781;Amyloid angiopathy in a Volga German family with Alzheimer's disease and a presenilin-2 mutation (N141I).
5bad0f254bca051b24277163;C0002395;Alzheimer's Disease;23574170;Strength and weaknesses of cerebrospinal fluid biomarkers in Alzheimer's disease and possible detection of overlaps with frailty process.
5bad0e7d4bca051b2426eb58;C0002395;Alzheimer's Disease;6335404;Immune diagnosis of a subset of Alzheimer's disease with preliminary implications for immunotherapy.
5bad0ec44bca051b24273ac6;C0002395;Alzheimer's Disease;17088018;Absence of TREM2 polymorphisms in patients with Alzheimer's disease and Frontotemporal Lobar Degeneration.
5bad0fad4bca051b2427a255;C0011265;Presenile dementia;17088018;Absence of TREM2 polymorphisms in patients with Alzheimer's disease and Frontotemporal Lobar Degeneration.
5bad0efb4bca051b24275d24;C0002395;Alzheimer's Disease;22078174;Changes in cognition.
5bad0edd4bca051b24274d3d;C0002395;Alzheimer's Disease;19728994;Neuronal expression of vimentin in the Alzheimer's disease brain may be part of a generalized dendritic damage-response mechanism.
5bad0e7d4bca051b2426ebb2;C0002395;Alzheimer's Disease;6488028;[3H]Kainic acid binding and choline acetyltransferase activity in Alzheimer's dementia.
5bad0e8a4bca051b242702a5;C0002395;Alzheimer's Disease;8945747;Sequence analysis of presenilin-1 gene mutation in Japanese Alzheimer's disease patients.
5bad0fd34bca051b2427af17;C0276496;Familial Alzheimer Disease (FAD);8945747;Sequence analysis of presenilin-1 gene mutation in Japanese Alzheimer's disease patients.
5bad0ec74bca051b24273cdd;C0002395;Alzheimer's Disease;17923322;Butyrylcholinesterase, ApoE and Alzheimer's disease in a population from the Canary Islands (Spain).
5bad0f824bca051b24279528;C0002395;Alzheimer's Disease;27302364;Genetic variations underlying Alzheimer's disease: evidence from genome-wide association studies and beyond.
5bad0fd74bca051b2427b1c3;C0276496;Familial Alzheimer Disease (FAD);27302364;Genetic variations underlying Alzheimer's disease: evidence from genome-wide association studies and beyond.
5bad0fc34bca051b2427aa55;C0494463;Alzheimer Disease, Late Onset;25910195;Characterization ofAldh2-/-mice as an age-related model of cognitive impairment and Alzheimer’s disease
5bad0e7d4bca051b2426eaf9;C0002395;Alzheimer's Disease;6101177;Identical twins with Alzheimer's disease.
5bad0fd34bca051b2427ae70;C0276496;Familial Alzheimer Disease (FAD);6101177;Identical twins with Alzheimer's disease.
5bad0fb74bca051b2427a5f9;C0750901;Alzheimer Disease, Early Onset;9404712;Cell and molecular neurobiology of presenilins: a role for the endoplasmic reticulum in the pathogenesis of Alzheimer's disease?
5bad0eb34bca051b24272cde;C0002395;Alzheimer's Disease;15744222;APP23 mice as a model of Alzheimer's disease: an example of a transgenic approach to modeling a CNS disorder.
5bad0e894bca051b2427005b;C0002395;Alzheimer's Disease;7783942;Deficits in cerebral glucose metabolism demonstrated by positron emission tomography in individuals at risk of familial Alzheimer's disease.
5bad0fd34bca051b2427af01;C0276496;Familial Alzheimer Disease (FAD);7783942;Deficits in cerebral glucose metabolism demonstrated by positron emission tomography in individuals at risk of familial Alzheimer's disease.
5bad0fad4bca051b2427a24c;C0011265;Presenile dementia;15334214;Prevalence of presenile dementia in a tertiary outpatient clinic.
5bad0f3f4bca051b24277c86;C0002395;Alzheimer's Disease;24860142;Convergence of pathology in dementia with Lewy bodies and Alzheimer's disease: a role for the novel interaction of alpha-synuclein and presenilin 1 in disease.
5bad0fd54bca051b2427b17d;C0276496;Familial Alzheimer Disease (FAD);24860142;Convergence of pathology in dementia with Lewy bodies and Alzheimer's disease: a role for the novel interaction of alpha-synuclein and presenilin 1 in disease.
5bad0f004bca051b24275fea;C0002395;Alzheimer's Disease;21524430;One-carbon metabolism and Alzheimer's disease: is it all a methylation matter?
5bad0fc24bca051b2427aa04;C0494463;Alzheimer Disease, Late Onset;21524430;One-carbon metabolism and Alzheimer's disease: is it all a methylation matter?
5bad0e7c4bca051b2426e805;C0002395;Alzheimer's Disease;19075297;Video programming for individuals with dementia: assessing cognitive congruence.
5bad0eef4bca051b24275723;C0002395;Alzheimer's Disease;21170694;Ginkgo biloba in Alzheimer's disease: a systematic review.
5bad0ed44bca051b242746cf;C0002395;Alzheimer's Disease;18500642;Galanin impairs cognitive abilities in rodents: relevance to Alzheimer's disease.
5bad0f6c4bca051b24278d9f;C0002395;Alzheimer's Disease;26235087;The SDREM Method for Reconstructing Signaling and Regulatory Response Networks: Applications for Studying Disease Progression.
5bad0fc24bca051b2427a9d5;C0494463;Alzheimer Disease, Late Onset;18487850;Infection and Alzheimer's disease: the APOE epsilon4 connection and lipid metabolism.
5bad0fd34bca051b2427b016;C0276496;Familial Alzheimer Disease (FAD);12052526;Presenilin 1 overexpressions in Chinese hamster ovary (CHO) cells decreases the phosphorylation of retinoblastoma protein: relevance for neurodegeneration.
5bad0f6f4bca051b24278ece;C0002395;Alzheimer's Disease;26572145;Label-aligned multi-task feature learning for multimodal classification of Alzheimer's disease and mild cognitive impairment.
5bad0f1b4bca051b24276c7c;C0002395;Alzheimer's Disease;22976818;In situ monitoring Alzheimer's disease β-amyloid aggregation and screening of Aβ inhibitors using a perylene probe.
5bad0fd34bca051b2427af8d;C0276496;Familial Alzheimer Disease (FAD);10360683;Implications of presenilin 1 mutations in Alzheimer's disease.
5bad0ee44bca051b2427512d;C0002395;Alzheimer's Disease;20630776;Alzheimer's disease and impairment of the Self.
5bad0f474bca051b24277fb9;C0002395;Alzheimer's Disease;24343520;Choroid plexus implants rescue Alzheimer's disease-like pathologies by modulating amyloid-β degradation.
5bad0e874bca051b2426fe26;C0002395;Alzheimer's Disease;8007767;White matter hyperintensities in dementia: does it matter?
5bad0fc14bca051b2427a94a;C0494463;Alzheimer Disease, Late Onset;8007767;White matter hyperintensities in dementia: does it matter?
5bad0e914bca051b24270c1f;C0002395;Alzheimer's Disease;9762953;Presymptomatic cognitive deficits in individuals at risk of familial Alzheimer's disease. A longitudinal prospective study.
5bad0fd34bca051b2427af75;C0276496;Familial Alzheimer Disease (FAD);9762953;Presymptomatic cognitive deficits in individuals at risk of familial Alzheimer's disease. A longitudinal prospective study.
5bad0fd34bca051b2427aef3;C0276496;Familial Alzheimer Disease (FAD);8057122;The earliest cognitive change in a person with familial Alzheimer's disease: presymptomatic neuropsychological features in a pedigree with familial Alzheimer's disease confirmed at necropsy.
5bad0eab4bca051b242725b6;C0002395;Alzheimer's Disease;14515137;DNA microarray profiling of developing PS1-deficient mouse brain reveals complex and coregulated expression changes.
5bad0fd44bca051b2427b044;C0276496;Familial Alzheimer Disease (FAD);14515137;DNA microarray profiling of developing PS1-deficient mouse brain reveals complex and coregulated expression changes.
5bad0e9e4bca051b242719d0;C0002395;Alzheimer's Disease;11714100;Mutations in the open reading frame of the beta-site APP cleaving enzyme (BACE) locus are not a common cause of Alzheimer's disease.
5bad0f364bca051b2427793d;C0002395;Alzheimer's Disease;25076262;Self-assembly of stable oligomeric and fibrillar aggregates of Aβ peptides relevant to Alzheimer's disease: morphology dependent Cu/heme toxicity and inhibition of PROS generation.
5bad0ea04bca051b24271b9e;C0002395;Alzheimer's Disease;12052536;The Arctic Alzheimer mutation enhances sensitivity to toxic stress in human neuroblastoma cells.
5bad0fb84bca051b2427a66e;C0750901;Alzheimer Disease, Early Onset;12052536;The Arctic Alzheimer mutation enhances sensitivity to toxic stress in human neuroblastoma cells.
5bad0ebe4bca051b24273697;C0002395;Alzheimer's Disease;16137793;Alpha-1-antichymotrypsin (ACT or SERPINA3) polymorphism may affect age-at-onset and disease duration of Alzheimer's disease.
5bad0f2f4bca051b242775fa;C0002395;Alzheimer's Disease;22563001;Self-efficacy is associated with less burden and more gains from behavioral problems of Alzheimer's disease in Hong Kong Chinese caregivers.
5bad0f7c4bca051b24279336;C0002395;Alzheimer's Disease;26962052;Tau PET patterns mirror clinical and neuroanatomical variability in Alzheimer's disease.
5bad0fb84bca051b2427a6fc;C0750901;Alzheimer Disease, Early Onset;20333730;Evidence for three loci modifying age-at-onset of Alzheimer's disease in early-onset PSEN2 families.
5bad0fd54bca051b2427b14f;C0276496;Familial Alzheimer Disease (FAD);23370287;Presenilin 2 mutation accelerates the onset of impairment in trace eyeblink conditioning in a mouse model of Alzheimer's disease overexpressing human mutant amyloid precursor protein.
5bad0fd54bca051b2427b12c;C0276496;Familial Alzheimer Disease (FAD);22773458;β-amyloid (Aβ) deposition in cognitively normal brain, dementia with Lewy bodies, and Alzheimer's disease: a study using principal components analysis.
5bad0e964bca051b242710d3;C0002395;Alzheimer's Disease;10408742;The biochemistry of Alzheimer's disease.
5bad0fb74bca051b2427a5cb;C0750901;Alzheimer Disease, Early Onset;8710164;Molecular cloning and expression of the rat homologue of presenilin-1.
5bad0f174bca051b24276b07;C0002395;Alzheimer's Disease;22555791;End-of-life care for persons with advanced Alzheimer disease: design and baseline data from the ALFINE study.
5bad0eea4bca051b242754d7;C0002395;Alzheimer's Disease;20413897;Plasma amyloid-beta as a biomarker in Alzheimer's disease: the AIBL study of aging.
5bad0e8e4bca051b242707ba;C0002395;Alzheimer's Disease;9388488;Modulation of nitric oxide production in human macrophages by apolipoprotein-E and amyloid-beta peptide.
5bad0ec54bca051b24273c11;C0002395;Alzheimer's Disease;17472227;Rates of decline distinguish Alzheimer's disease and mild cognitive impairment relative to normal aging: integrating cognition and brain function.
5bad0e7d4bca051b2426ea89;C0002395;Alzheimer's Disease;7059740;Immunological indices in the cerebrospinal fluid of patients with presenile dementia of the Alzheimer type.
5bad0fac4bca051b2427a1f3;C0011265;Presenile dementia;7059740;Immunological indices in the cerebrospinal fluid of patients with presenile dementia of the Alzheimer type.
5bad0e784bca051b2426dd27;C0002395;Alzheimer's Disease;23359572;Isolation and characterization of antibody fragments selective for specific protein morphologies from nanogram antigen samples.
5bad0fb74bca051b2427a56e;C0750901;Alzheimer Disease, Early Onset;8217779;Evidence for the experimental transmission of cerebral beta-amyloidosis to primates.
5bad0e8b4bca051b24270361;C0002395;Alzheimer's Disease;8811963;Influence of disorders of visual perception in word-to-picture matching tasks in patients with Alzheimer's disease.
5bad0fd34bca051b2427aef5;C0276496;Familial Alzheimer Disease (FAD);8080245;Phenotype of chromosome 14-linked familial Alzheimer's disease in a large kindred.
5bad0fb74bca051b2427a54c;C0750901;Alzheimer Disease, Early Onset;2320683;The onset of Alzheimer's disease. A longitudinal case study and a trial of new diagnostic criteria.
5bad0ed24bca051b242745a5;C0002395;Alzheimer's Disease;18942539;How sweet the sound: research evidence for the use of music in Alzheimer's dementia.
5bad0f0a4bca051b2427651d;C0002395;Alzheimer's Disease;23065792;Amyloid-β-dependent compromise of microvascular structure and function in a model of Alzheimer's disease.
5bad0fad4bca051b2427a250;C0011265;Presenile dementia;15883308;The genetic causes of basal ganglia calcification, dementia, and bone cysts: DAP12 and TREM2.
5bad0fa34bca051b24279f92;C0002395;Alzheimer's Disease;28890316;Iron Biochemistry is Correlated with Amyloid Plaque Morphology in an Established Mouse Model of Alzheimer's Disease.
5bad0ec84bca051b24273d9e;C0002395;Alzheimer's Disease;17983474;Brain type carnosinase in dementia: a pilot study
5bad0e9e4bca051b242719bf;C0002395;Alzheimer's Disease;11704693;Plasma somatostatin and gastrointestinal peptides in Alzheimer's disease and vascular dementia.
5bad0e954bca051b24271066;C0002395;Alzheimer's Disease;10509383;Twenty-nine missense mutations linked with familial Alzheimer's disease alter the processing of presenilin 1.
5bad0fd34bca051b2427afa9;C0276496;Familial Alzheimer Disease (FAD);10509383;Twenty-nine missense mutations linked with familial Alzheimer's disease alter the processing of presenilin 1.
5bad0ea34bca051b24271e81;C0002395;Alzheimer's Disease;12453674;Mood stabilizers in Alzheimer's disease: symptomatic and neuroprotective rationales.
5bad0e784bca051b2426dd9d;C0002395;Alzheimer's Disease;23744687;Regional analysis of the magnetization transfer ratio of the brain in mild Alzheimer disease and amnestic mild cognitive impairment.
5bad0f104bca051b242767da;C0002395;Alzheimer's Disease;22032653;Oral health of Alzheimer's patients in São José dos Campos, Brazil.
5bad0fd64bca051b2427b18d;C0276496;Familial Alzheimer Disease (FAD);25501811;The dynamic conformational landscape ofγ-secretase
5bad0f314bca051b242776b8;C0002395;Alzheimer's Disease;25084489;Patients' diagnosis decisions in Alzheimer's disease: the influence of family factors.
5bad0e8f4bca051b242709c5;C0002395;Alzheimer's Disease;9514902;Effects of the M1 agonist xanomeline on processing of human beta-amyloid precursor protein (FAD, Swedish mutant) transfected into Chinese hamster ovary-m1 cells.
5bad0fd34bca051b2427af61;C0276496;Familial Alzheimer Disease (FAD);9514902;Effects of the M1 agonist xanomeline on processing of human beta-amyloid precursor protein (FAD, Swedish mutant) transfected into Chinese hamster ovary-m1 cells.
5bad0f014bca051b242760f3;C0002395;Alzheimer's Disease;21338696;Verification of predicted robustness and accuracy of multivariate analysis.
5bad0e854bca051b2426fa04;C0002395;Alzheimer's Disease;8228765;Death certification after a diagnosis of presenile dementia.
5bad0fad4bca051b2427a221;C0011265;Presenile dementia;8228765;Death certification after a diagnosis of presenile dementia.
5bad0fb74bca051b2427a572;C0750901;Alzheimer Disease, Early Onset;8228765;Death certification after a diagnosis of presenile dementia.
5bad0e804bca051b2426f1e3;C0002395;Alzheimer's Disease;1689572;Differential splicing of Alzheimer's disease amyloid A4 precursor RNA in rat tissues: PreA4(695) mRNA is predominantly produced in rat and human brain.
5bad0fb74bca051b2427a5af;C0750901;Alzheimer Disease, Early Onset;9051814;Alzheimer's PS-1 mutation perturbs calcium homeostasis and sensitizes PC12 cells to death induced by amyloid beta-peptide.
5bad0fd34bca051b2427af30;C0276496;Familial Alzheimer Disease (FAD);8910899;Alteration in brain presenilin 1 mRNA expression in early onset familial Alzheimer's disease.
5bad0f364bca051b24277881;C0002395;Alzheimer's Disease;25345439;Correlations of amyloid-βconcentrations between CSF and plasma in acute Alzheimer mouse model
5bad0fd34bca051b2427ae61;C0276496;Familial Alzheimer Disease (FAD);17545141;Presenilin-1 C410Y Alzheimer disease plaques contain synaptic proteins.
5bad0fd34bca051b2427af06;C0276496;Familial Alzheimer Disease (FAD);7581373;A yeast artificial chromosome contig from human chromosome 14q24 spanning the Alzheimer's disease locus AD3.
5bad0e874bca051b2426fdcb;C0002395;Alzheimer's Disease;8080244;Chromosome 14-encoded Alzheimer's disease: genetic and clinicopathological description.
5bad0fb74bca051b2427a587;C0750901;Alzheimer Disease, Early Onset;8080244;Chromosome 14-encoded Alzheimer's disease: genetic and clinicopathological description.
5bad0e7f4bca051b2426f036;C0002395;Alzheimer's Disease;3148476;THA increases action potential duration of central histamine neurons in vitro.
5bad0fd44bca051b2427b065;C0276496;Familial Alzheimer Disease (FAD);15721287;Solution structure of humanin, a peptide against Alzheimer's disease-related neurotoxicity.
5bad0fa74bca051b2427a108;C0002395;Alzheimer's Disease;28731433;The Effects of Cardiotrophin-1 on Early Synaptic Mitochondrial Dysfunction and Synaptic Pathology in APPswe/PS1dE9 Mice.
5bad0fd64bca051b2427b1a6;C0276496;Familial Alzheimer Disease (FAD);26481686;Qualitative changes in humanγ-secretase underlie familial Alzheimer’s disease
5bad0e794bca051b2426de8a;C0002395;Alzheimer's Disease;26363924;Gender Differences: A Lifetime Analysis of the Economic Burden of Alzheimer's Disease.
5bad0e7d4bca051b2426ebb4;C0002395;Alzheimer's Disease;6540404;CSF silicon in dementia: a prospective study.
5bad0fb74bca051b2427a562;C0750901;Alzheimer Disease, Early Onset;1302033;A pathogenic mutation for probable Alzheimer's disease in the APP gene at the N-terminus of beta-amyloid.
5bad0eb94bca051b242732e2;C0002395;Alzheimer's Disease;16914873;On the discovery of the genetic association of Apolipoprotein E genotypes and common late-onset Alzheimer disease.
5bad0fc14bca051b2427a9b5;C0494463;Alzheimer Disease, Late Onset;16914873;On the discovery of the genetic association of Apolipoprotein E genotypes and common late-onset Alzheimer disease.
5bad0fd34bca051b2427aff1;C0276496;Familial Alzheimer Disease (FAD);11283011;Subcellular compartment and molecular subdomain of beta-amyloid precursor protein relevant to the Abeta 42-promoting effects of Alzheimer mutant presenilin 2.
5bad0fd54bca051b2427b161;C0276496;Familial Alzheimer Disease (FAD);23838181;Presenilins and calcium signaling-systems biology to the rescue.
5bad0e844bca051b2426f862;C0002395;Alzheimer's Disease;1513420;Arginine specific endopeptidases modify the aggregation properties of a synthetic peptide derived from Alzheimer beta/A4 amyloid.
5bad0fd44bca051b2427b093;C0276496;Familial Alzheimer Disease (FAD);16574645;Wild-type presenilin 1 protects against Alzheimer disease mutation-induced amyloid pathology.
5bad0eea4bca051b2427551d;C0002395;Alzheimer's Disease;20056145;Neurogenesis in mouse models of Alzheimer's disease.
5bad0ed94bca051b24274a43;C0002395;Alzheimer's Disease;19270764;Association of total tau and phosphorylated tau 181 protein levels in cerebrospinal fluid with cerebral atrophy in mild cognitive impairment and Alzheimer disease.
5bad0edd4bca051b24274cfd;C0002395;Alzheimer's Disease;18651582;Boom in the development of non-peptidic beta-secretase (BACE1) inhibitors for the treatment of Alzheimer's disease.
5bad0efd4bca051b24275e77;C0002395;Alzheimer's Disease;21648211;Bradycardia due to cholinesterase inhibitors: identify adverse effects and take them into account.
5bad0f2a4bca051b24277386;C0002395;Alzheimer's Disease;23800542;Reduction of cerebral Aβ burden and improvement in cognitive function in Tg-APPswe/PSEN1dE9 mice following vaccination with a multivalent Aβ3-10 DNA vaccine.
5bad0e844bca051b2426f859;C0002395;Alzheimer's Disease;1584464;Pathological changes in the brain of a patient with familial Alzheimer's disease having a missense mutation at codon 717 in the amyloid precursor protein gene.
5bad0fd34bca051b2427aeb8;C0276496;Familial Alzheimer Disease (FAD);1584464;Pathological changes in the brain of a patient with familial Alzheimer's disease having a missense mutation at codon 717 in the amyloid precursor protein gene.
5bad0fd64bca051b2427b1b8;C0276496;Familial Alzheimer Disease (FAD);27060961;Evidence For and Against a Pathogenic Role of Reduced γ-Secretase Activity in Familial Alzheimer's Disease.
5bad0ee64bca051b242752d1;C0002395;Alzheimer's Disease;20214884;Design and development of non-fibrillar amyloid beta as a potential Alzheimer vaccine.
5bad0fc24bca051b2427a9d8;C0494463;Alzheimer Disease, Late Onset;19191331;No association between CALHM1 variation and risk of Alzheimer disease.
5bad0fc24bca051b2427a9dc;C0494463;Alzheimer Disease, Late Onset;19355942;Calcium-sensing receptor (CaSR) in human brain's pathophysiology: roles in late-onset Alzheimer's disease (LOAD).
5bad0e974bca051b2427126a;C0002395;Alzheimer's Disease;10939003;New research directions in neuroepidemiology.
5bad0e944bca051b24270f22;C0002395;Alzheimer's Disease;10080929;Carboxyl-terminal fragments of presenilin-1 are closely related to cytoskeletal abnormalities in Alzheimer's brains.
5bad0fb84bca051b2427a6de;C0750901;Alzheimer Disease, Early Onset;18521746;Increased bisecting and core-fucosylated N-glycans on mutant human amyloid precursor proteins.
